ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
8275,simple,P4258,,P4258,1,0,visible, 4258-1-18,,,,taxable,,1,,,0,0,,,,,1,,,36.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4258.jpg,,,,,,,,,0,,thelength,,1,0
8276,simple,P4261,,P4261,1,0,visible, 4261-1-18,,,,taxable,,1,,,0,0,,,,,1,,,37,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4261.jpg,,,,,,,,,0,,thelength,,1,0
8279,simple,P4266,,P4266,1,0,visible, 4266-1-18,,,,taxable,,1,,,0,0,,,,,1,,,42,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4266.jpg,,,,,,,,,0,,thelength,,1,0
8280,simple,P4267,,P4267,1,0,visible, 4267 _ 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,57.3,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4267.jpg,,,,,,,,,0,,thelength,,1,0
8281,simple,P4271,,P4271,1,0,visible, 4271-1-18,,,,taxable,,1,,,0,0,,,,,1,,,40.6,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4271.jpg,,,,,,,,,0,,thelength,,1,0
8282,simple,P4272,,P4272,1,0,visible, 4272-1-18,,,,taxable,,1,,,0,0,,,,,1,,,41.8,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4272.jpg,,,,,,,,,0,,thelength,,1,0
8283,simple,P4273,,P4273,1,0,visible, 4273-1-18,,,,taxable,,1,,,0,0,,,,,1,,,44.95,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4273.jpg,,,,,,,,,0,,thelength,,1,0
8284,simple,P4274,,P4274,1,0,visible, 4274 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,44.4,,,,,,,,,,,,,0,,thelength,,1,0
8285,simple,P4275,,P4275,1,0,visible, 4275-652-18,,,,taxable,,1,,,0,0,,,,,1,,,46.35,,,,,,,,,,,,,0,,thelength,,1,0
8286,simple,P4276,,P4276,1,0,visible, 4276 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,46.05,,,,,,,,,,,,,0,,thelength,,1,0
8287,simple,P4277,,P4277,1,0,visible, 4277-1-18'',,,,taxable,,1,,,0,0,,,,,1,,,59.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4277.jpg,,,,,,,,,0,,thelength,,1,0
8288,simple,P4280,,P4280,1,0,visible, 4280-1-18,,,,taxable,,1,,,0,0,,,,,1,,,18.6,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4280.jpg,,,,,,,,,0,,thelength,,1,0
8289,simple,P4281,,P4281,1,0,visible, 4281-1-18'',,,,taxable,,1,,,0,0,,,,,1,,,73.8,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4281.jpg,,,,,,,,,0,,thelength,,1,0
8290,simple,P4284,,P4284,1,0,visible, 42874 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,41.45,,,,,,,,,,,,,0,,thelength,,1,0
8291,simple,P4289,,P4289,1,0,visible, 4289-1-18,,,,taxable,,1,,,0,0,,,,,1,,,41.45,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4289.jpg,,,,,,,,,0,,thelength,,1,0
8293,simple,P4293,,P4293,1,0,visible, 4293 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,42.95,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4293.jpg,,,,,,,,,0,,thelength,,1,0
8294,simple,P4296,,P4296,1,0,visible, 4296-1-18,,,,taxable,,1,,,0,0,,,,,1,,,38.1,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4296.jpg,,,,,,,,,0,,thelength,,1,0
8295,simple,P4297,,P4297,1,0,visible, 4297-1-18,,,,taxable,,1,,,0,0,,,,,1,,,85.9,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4297.jpg,,,,,,,,,0,,thelength,,1,0
8296,simple,P4298,,P4298,1,0,visible, 4298-344-18,,,,taxable,,1,,,0,0,,,,,1,,,91.7,,,,,,,,,,,,,0,,thelength,,1,0
8297,simple,P4299,,P4299,1,0,visible, 4299-1-18,,,,taxable,,1,,,0,0,,,,,1,,,74.15,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4299.jpg,,,,,,,,,0,,thelength,,1,0
8298,simple,P4302,,P4302,1,0,visible, 4302-1-18,,,,taxable,,1,,,0,0,,,,,1,,,56.65,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4302.jpg,,,,,,,,,0,,thelength,,1,0
8299,simple,P4303,,P4303,1,0,visible, 4303-1-18'',,,,taxable,,1,,,0,0,,,,,1,,,72.05,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4303.jpg,,,,,,,,,0,,thelength,,1,0
8300,simple,P4304,,P4304,1,0,visible, 4304-1-18,,,,taxable,,1,,,0,0,,,,,1,,,100.25,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4304.jpg,,,,,,,,,0,,thelength,,1,0
8301,simple,P4305,,P4305,1,0,visible, 4305-1-18,,,,taxable,,1,,,0,0,,,,,1,,,46.25,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4305.jpg,,,,,,,,,0,,thelength,,1,0
8302,simple,P4307,,P4307,1,0,visible, 4307-1-18,,,,taxable,,1,,,0,0,,,,,1,,,58.95,,,,,,,,,,,,,0,,thelength,,1,0
8303,simple,P4308,,P4308,1,0,visible, 4308-1-18,,,,taxable,,1,,,0,0,,,,,1,,,38.6,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4308.jpg,,,,,,,,,0,,thelength,,1,0
8304,simple,P4313,,P4313,1,0,visible, 4313 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,54.15,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4313.jpg,,,,,,,,,0,,thelength,,1,0
8305,simple,P4314,,P4314,1,0,visible, 4314-652-18,,,,taxable,,1,,,0,0,,,,,1,,,54.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4314.jpg,,,,,,,,,0,,thelength,,1,0
8306,simple,P4318,,P4318,1,0,visible, 4318-1-18,,,,taxable,,1,,,0,0,,,,,1,,,47.5,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4318.jpg,,,,,,,,,0,,thelength,,1,0
8307,simple,P4322,,P4322,1,0,visible, 4322 + 2 18,,,,taxable,,1,,,0,0,,,,,1,,,84.75,,,,,,,,,,,,,0,,thelength,,1,0
8308,simple,P4323,,P4323,1,0,visible, 4323-344-18,,,,taxable,,1,,,0,0,,,,,1,,,158.75,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4323.jpg,,,,,,,,,0,,thelength,,1,0
8309,simple,P4326,,P4326,1,0,visible, 4326-2-18'',,,,taxable,,1,,,0,0,,,,,1,,,78.85,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4326.jpg,,,,,,,,,0,,thelength,,1,0
8310,simple,P4327,,P4327,1,0,visible, 4327-229-18,,,,taxable,,1,,,0,0,,,,,1,,,97.85,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4327.jpg,,,,,,,,,0,,thelength,,1,0
8311,simple,P4328,,P4328,1,0,visible, 4328-1-18,,,,taxable,,1,,,0,0,,,,,1,,,44.4,,,,,,,,,,,,,0,,thelength,,1,0
8312,simple,P4332,,P4332,1,0,visible, 4332-2-18,,,,taxable,,1,,,0,0,,,,,1,,,122.8,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4332.jpg,,,,,,,,,0,,thelength,,1,0
8313,simple,P4333,,P4333,1,0,visible, 4333-229-18,,,,taxable,,1,,,0,0,,,,,1,,,249.2,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4333.jpg,,,,,,,,,0,,thelength,,1,0
8314,simple,P4336,,P4336,1,0,visible, 4336 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,36.75,,,,,,,,,,,,,0,,thelength,,1,0
8315,simple,P4346,,P4346,1,0,visible, 4346 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,41,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4346.jpg,,,,,,,,,0,,thelength,,1,0
8316,simple,P4347,,P4347,1,0,visible, 4347 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,33.65,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4347.jpg,,,,,,,,,0,,thelength,,1,0
8317,simple,P4366,,P4366,1,0,visible, 4366 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,25.4,,,,,,,,,,,,,0,,thelength,,1,0
8318,simple,P4381,,P4381,1,0,visible, 4381-1-18,,,,taxable,,1,,,0,0,,,,,1,,,35.25,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4381.jpg,,,,,,,,,0,,thelength,,1,0
8319,simple,P4404,,P4404,1,0,visible, 4404-1-18,,,,taxable,,1,,,0,0,,,,,1,,,41.15,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4404.jpg,,,,,,,,,0,,thelength,,1,0
8320,simple,P4405,,P4405,1,0,visible, 4405-1-18,,,,taxable,,1,,,0,0,,,,,1,,,38.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4405.jpg,,,,,,,,,0,,thelength,,1,0
8321,simple,P4416,,P4416,1,0,visible, 4416-1-18,,,,taxable,,1,,,0,0,,,,,1,,,40.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4416.jpg,,,,,,,,,0,,thelength,,1,0
8322,simple,P4417,,P4417,1,0,visible, 4417-1-18,,,,taxable,,1,,,0,0,,,,,1,,,33.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4417.jpg,,,,,,,,,0,,thelength,,1,0
8323,simple,P4418,,P4418,1,0,visible, 4418-1-18,,,,taxable,,1,,,0,0,,,,,1,,,74.9,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4418.jpg,,,,,,,,,0,,thelength,,1,0
8324,simple,P4419,,P4419,1,0,visible, 4419-652-18,,,,taxable,,1,,,0,0,,,,,1,,,46.65,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4419.jpg,,,,,,,,,0,,thelength,,1,0
8325,simple,P4420,,P4420,1,0,visible, 4420-344-18,,,,taxable,,1,,,0,0,,,,,1,,,96.2,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4420.jpg,,,,,,,,,0,,thelength,,1,0
8326,simple,P4422,,P4422,1,0,visible, 4422-1-18,,,,taxable,,1,,,0,0,,,,,1,,,27.9,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4422.jpg,,,,,,,,,0,,thelength,,1,0
8327,simple,P4423,,P4423,1,0,visible, 4423-1-18'',,,,taxable,,1,,,0,0,,,,,1,,,37.4,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4423.jpg,,,,,,,,,0,,thelength,,1,0
8328,simple,P4424,,P4424,1,0,visible, 4424 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,50.75,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4424.jpg,,,,,,,,,0,,thelength,,1,0
8329,simple,P4425,,P4425,1,0,visible, 4425 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,48.3,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4425.jpg,,,,,,,,,0,,thelength,,1,0
8330,simple,P4427,,P4427,1,0,visible, 4427-1-18,,,,taxable,,1,,,0,0,,,,,1,,,49.8,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4427.jpg,,,,,,,,,0,,thelength,,1,0
8331,simple,P4428,,P4428,1,0,visible, 4428 + 18,,,,taxable,,1,,,0,0,,,,,1,,,41.65,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4428.jpg,,,,,,,,,0,,thelength,,1,0
8332,simple,P4429,,P4429,1,0,visible, 4429 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,61.2,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4429.jpg,,,,,,,,,0,,thelength,,1,0
8333,simple,P4430,,P4430,1,0,visible, 4430 + 2 - 18,,,,taxable,,1,,,0,0,,,,,1,,,85.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4430.jpg,,,,,,,,,0,,thelength,,1,0
8334,simple,P4433,,P4433,1,0,visible, 4443 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,37.4,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4433.jpg,,,,,,,,,0,,thelength,,1,0
8335,simple,P4434,,P4434,1,0,visible, 4434-1-18'',,,,taxable,,1,,,0,0,,,,,1,,,39.9,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4434.jpg,,,,,,,,,0,,thelength,,1,0
8336,simple,P4435,,P4435,1,0,visible, 4435-1-18'',,,,taxable,,1,,,0,0,,,,,1,,,32.1,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4435.jpg,,,,,,,,,0,,thelength,,1,0
8337,simple,P4436,,P4436,1,0,visible, 4436 + 652-18,,,,taxable,,1,,,0,0,,,,,1,,,36.9,,,,,,,,,,,,,0,,thelength,,1,0
8338,simple,P4438,,P4438,1,0,visible, 4438-1-18',,,,taxable,,1,,,0,0,,,,,1,,,28.45,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4438.jpg,,,,,,,,,0,,thelength,,1,0
8339,simple,P4439,,P4439,1,0,visible, 4439-1 18'',,,,taxable,,1,,,0,0,,,,,1,,,32.35,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4439.jpg,,,,,,,,,0,,thelength,,1,0
8340,simple,P4441,,P4441,1,0,visible, 4441 + 1-18'',,,,taxable,,1,,,0,0,,,,,1,,,30,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4441.jpg,,,,,,,,,0,,thelength,,1,0
8341,simple,P4442,,P4442,1,0,visible, 4442 + 1-18'',,,,taxable,,1,,,0,0,,,,,1,,,31.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4442.jpg,,,,,,,,,0,,thelength,,1,0
8342,simple,P4443,,P4443,1,0,visible, 4443 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,37.4,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4443.jpg,,,,,,,,,0,,thelength,,1,0
8343,simple,P4446,,P4446,1,0,visible, 4446 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,42.9,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4446.jpg,,,,,,,,,0,,thelength,,1,0
8344,simple,P4448,,P4448,1,0,visible, 4448 + 1-18'',,,,taxable,,1,,,0,0,,,,,1,,,33.45,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4448.jpg,,,,,,,,,0,,thelength,,1,0
8345,simple,P4449,,P4449,1,0,visible, 4449-1 18,,,,taxable,,1,,,0,0,,,,,1,,,35.25,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4449.jpg,,,,,,,,,0,,thelength,,1,0
8346,simple,P4450,,P4450,1,0,visible, 4450-652 18,,,,taxable,,1,,,0,0,,,,,1,,,50.65,,,,,,,,,,,,,0,,thelength,,1,0
8347,simple,P4451,,P4451,1,0,visible, 4451 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,48.85,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4451.jpg,,,,,,,,,0,,thelength,,1,0
8348,simple,P4454,,P4454,1,0,visible, 4454 652 18'',,,,taxable,,1,,,0,0,,,,,1,,,45.9,,,,,,,,,,,,,0,,thelength,,1,0
8349,simple,P4457,,P4457,1,0,visible, 4457-1-18'',,,,taxable,,1,,,0,0,,,,,1,,,48.2,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4457.jpg,,,,,,,,,0,,thelength,,1,0
8350,simple,P4458,,P4458,1,0,visible, 4458-1-18'',,,,taxable,,1,,,0,0,,,,,1,,,50.15,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4458.jpg,,,,,,,,,0,,thelength,,1,0
8351,simple,P4461,,P4461,1,0,visible, 4461  1-18,,,,taxable,,1,,,0,0,,,,,1,,,76.1,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4461.jpg,,,,,,,,,0,,thelength,,1,0
8352,simple,P4462,,P4462,1,0,visible, 4462  1-18,,,,taxable,,1,,,0,0,,,,,1,,,83.2,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4462.jpg,,,,,,,,,0,,thelength,,1,0
8353,simple,P4463,,P4463,1,0,visible, 4463 1-18,,,,taxable,,1,,,0,0,,,,,1,,,92.2,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4463.jpg,,,,,,,,,0,,thelength,,1,0
8354,simple,P4467,,P4467,1,0,visible, 4467 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,44.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4467.jpg,,,,,,,,,0,,thelength,,1,0
8355,simple,P4470,,P4470,1,0,visible, 4470 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,44.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4470.jpg,,,,,,,,,0,,thelength,,1,0
8356,simple,P4473,,P4473,1,0,visible, 4473 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,46.1,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4473.jpg,,,,,,,,,0,,thelength,,1,0
8357,simple,P4475,,P4475,1,0,visible, 4475 +  2 - 18,,,,taxable,,1,,,0,0,,,,,1,,,63.5,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4475.jpg,,,,,,,,,0,,thelength,,1,0
8358,simple,P4476,,P4476,1,0,visible, 4476+1-18,,,,taxable,,1,,,0,0,,,,,1,,,44.65,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4476.jpg,,,,,,,,,0,,thelength,,1,0
8359,simple,P4477,,P4477,1,0,visible, 4477 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,31.45,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4477.jpg,,,,,,,,,0,,thelength,,1,0
8360,simple,P4478,,P4478,1,0,visible, 4478 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,36.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4478.jpg,,,,,,,,,0,,thelength,,1,0
8361,simple,P4481,,P4481,1,0,visible, 4481 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,39.35,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4481.jpg,,,,,,,,,0,,thelength,,1,0
8362,simple,P4491,,P4491,1,0,visible, 4491 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,36.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4491.jpg,,,,,,,,,0,,thelength,,1,0
8363,simple,P4492,,P4492,1,0,visible, 4492 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,26.5,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4492.jpg,,,,,,,,,0,,thelength,,1,0
8364,simple,P4494,,P4494,1,0,visible, 4494 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,32.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4494.jpg,,,,,,,,,0,,thelength,,1,0
8365,simple,P4497,,P4497,1,0,visible, 4497 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,32.8,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4497.jpg,,,,,,,,,0,,thelength,,1,0
8366,simple,P4505,,P4505,1,0,visible, 4505 + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,43.4,,,,,,,,,,,,,0,,thelength,,1,0
8367,simple,P4508,,P4508,1,0,visible, CUBIC PENDENT + 2 20,,,,taxable,,1,,,0,0,,,,,1,,,121.95,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4508.jpg,,,,,,,,,0,,thelength,,1,0
8368,simple,P4700,,P4700,1,0,visible, 4700-1-18,,,,taxable,,1,,,0,0,,,,,1,,,33.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4700.jpg,,,,,,,,,0,,thelength,,1,0
8369,simple,P4701,,P4701,1,0,visible, 4701-1-18,,,,taxable,,1,,,0,0,,,,,1,,,34.35,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4701.jpg,,,,,,,,,0,,thelength,,1,0
8370,simple,P4702,,P4702,1,0,visible, 4702-1-18,,,,taxable,,1,,,0,0,,,,,1,,,37.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4702.jpg,,,,,,,,,0,,thelength,,1,0
8371,simple,P4702G,,P4702G,1,0,visible, 4702G-162-18,,,,taxable,,1,,,0,0,,,,,1,,,34.85,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4702G.jpg,,,,,,,,,0,,thelength,,1,0
8372,simple,P4703,,P4703,1,0,visible, 4703-1-18,,,,taxable,,1,,,0,0,,,,,1,,,39.15,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4703.jpg,,,,,,,,,0,,thelength,,1,0
8373,simple,P4704,,P4704,1,0,visible, 4704-1-18,,,,taxable,,1,,,0,0,,,,,1,,,43.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4704.jpg,,,,,,,,,0,,thelength,,1,0
8374,simple,P4705,,P4705,1,0,visible, 4705-1-18,,,,taxable,,1,,,0,0,,,,,1,,,37,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4705.jpg,,,,,,,,,0,,thelength,,1,0
8375,simple,P4706,,P4706,1,0,visible, 4706-1-18,,,,taxable,,1,,,0,0,,,,,1,,,33.05,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4706.jpg,,,,,,,,,0,,thelength,,1,0
8376,simple,P4707,,P4707,1,0,visible, 4707-1-18,,,,taxable,,1,,,0,0,,,,,1,,,37,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4707.jpg,,,,,,,,,0,,thelength,,1,0
8377,simple,P4708,,P4708,1,0,visible, 4708-1-18,,,,taxable,,1,,,0,0,,,,,1,,,39.6,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4708.jpg,,,,,,,,,0,,thelength,,1,0
8378,simple,P4709,,P4709,1,0,visible, 4709-1-18,,,,taxable,,1,,,0,0,,,,,1,,,44.85,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4709.jpg,,,,,,,,,0,,thelength,,1,0
8379,simple,P4712,,P4712,1,0,visible, 4712-1-18,,,,taxable,,1,,,0,0,,,,,1,,,40.9,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4712.jpg,,,,,,,,,0,,thelength,,1,0
8380,simple,P4714,,P4714,1,0,visible, 4714-1-18,,,,taxable,,1,,,0,0,,,,,1,,,42.25,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4714.jpg,,,,,,,,,0,,thelength,,1,0
8381,simple,P4719,,P4719,1,0,visible, INFINITY CUBIC CHAIN ADJ.,,,,taxable,,1,,,0,0,,,,,1,,,38.45,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4719.jpg,,,,,,,,,0,,thelength,,1,0
8383,simple,P4730,,P4730,1,0,visible, 4730-18 INFINITY SET,,,,taxable,,1,,,0,0,,,,,1,,,35.5,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4730.jpg,,,,,,,,,0,,thelength,,1,0
8384,simple,P4731,,P4731,1,0,visible, 4731-18 INFINITY SET,,,,taxable,,1,,,0,0,,,,,1,,,49.4,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4731.jpg,,,,,,,,,0,,thelength,,1,0
8385,simple,P4732,,P4732,1,0,visible, 4732-18 SIDEWAYS CROSS,,,,taxable,,1,,,0,0,,,,,1,,,55.85,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4732.jpg,,,,,,,,,0,,thelength,,1,0
8386,simple,P4733,,P4733,1,0,visible, 4733-18 INFINITY SET,,,,taxable,,1,,,0,0,,,,,1,,,47.25,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4733.jpg,,,,,,,,,0,,thelength,,1,0
8387,simple,P4734,,P4734,1,0,visible, 4734-18 INFINITY SET,,,,taxable,,1,,,0,0,,,,,1,,,44.5,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4734.jpg,,,,,,,,,0,,thelength,,1,0
8388,simple,P4741,,P4741,1,0,visible, 4741-18 INFINITY SET,,,,taxable,,1,,,0,0,,,,,1,,,47.9,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4741.jpg,,,,,,,,,0,,thelength,,1,0
8389,simple,P4743,,P4743,1,0,visible, 4743-18 INFINITY SET,,,,taxable,,1,,,0,0,,,,,1,,,43.55,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4743.jpg,,,,,,,,,0,,thelength,,1,0
8390,simple,P4748,,P4748,1,0,visible, 4748 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,49.15,,,,,,,,,,,,,0,,thelength,,1,0
8392,variable,P000,,P000,1,0,visible,TREE OF LIFE ADJ 18,,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,,,,,,0,,thelength,,1,0
8393,simple,P4752,,P4752,1,0,visible, TREE OF LIFE CUBIC ADJUST.,,,,taxable,,1,,,0,0,,,,,1,,,52.4,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4752.jpg,,,,,,,,,0,,thelength,,1,0
8394,simple,P4801,,P4801,1,0,visible, 4801 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,44,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4801.jpg,,,,,,,,,0,,thelength,,1,0
8395,simple,P4803,,P4803,1,0,visible, CUBIC HEART SET,,,,taxable,,1,,,0,0,,,,,1,,,44.1,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4803.jpg,,,,,,,,,0,,thelength,,1,0
8396,simple,P4804,,P4804,1,0,visible, 3 STONE CUBIC + 1-18,,,,taxable,,1,,,0,0,,,,,1,,,58.75,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4804.jpg,,,,,,,,,0,,thelength,,1,0
8398,simple,P4807,,P4807,1,0,visible, 4807 + 1.18,,,,taxable,,1,,,0,0,,,,,1,,,32.35,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4807.jpg,,,,,,,,,0,,thelength,,1,0
8399,simple,P4810,,P4810,1,0,visible, 4810 + 1 18,,,,taxable,,1,,,0,0,,,,,1,,,46.4,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4810.jpg,,,,,,,,,0,,thelength,,1,0
8400,simple,P4814,,P4814,1,0,visible, GRANDMA ROUND SET,,,,taxable,,1,,,0,0,,,,,1,,,46.4,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4814.jpg,,,,,,,,,0,,thelength,,1,0
8401,simple,P4816,,P4816,1,0,visible, 4816 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,43.7,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4816.jpg,,,,,,,,,0,,thelength,,1,0
8402,simple,P4817,,P4817,1,0,visible, 4817 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,39.9,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4817.jpg,,,,,,,,,0,,thelength,,1,0
8403,simple,P4818,,P4818,1,0,visible, 4818 + 1 - 18,,,,taxable,,1,,,0,0,,,,,1,,,48.5,,,,https://rousseauchain.com/wp-content/uploads/product_images/P4818.jpg,,,,,,,,,0,,thelength,,1,0
